date_time,team_1,team_2,attendance,home_flag,stadium_name,capacity,x,y
2017-08-19 15:00:00,brighton-amp-hove-albion,leicester-city,31902.0,A,King Power Stadium,32273,-1.14219,52.62037
2017-08-19 15:00:00,brighton-amp-hove-albion,leicester-city,31902.0,A,King Power Stadium,32273,-1.14219,52.62037
2017-08-26 15:00:00,brighton-amp-hove-albion,fc-watford,20181.0,A,Vicarage Road,21577,-0.4016876,51.6499828
2017-08-26 15:00:00,brighton-amp-hove-albion,fc-watford,20181.0,A,Vicarage Road,21577,-0.4016876,51.6499828
2017-09-09 15:00:00,brighton-amp-hove-albion,west-bromwich-albion,30381.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2017-09-09 15:00:00,brighton-amp-hove-albion,west-bromwich-albion,30381.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2017-09-15 20:00:00,brighton-amp-hove-albion,afc-bournemouth,10369.0,A,Vitality Stadium,11329,-1.8382791,50.7352306
2017-09-15 20:00:00,brighton-amp-hove-albion,afc-bournemouth,10369.0,A,Vitality Stadium,11329,-1.8382791,50.7352306
2017-09-19 19:45:00,brighton-amp-hove-albion,afc-bournemouth,10372.0,A,Vitality Stadium,11329,-1.8382791,50.7352306
2017-09-19 19:45:00,brighton-amp-hove-albion,afc-bournemouth,10372.0,A,Vitality Stadium,11329,-1.8382791,50.7352306
2017-09-24 16:00:00,brighton-amp-hove-albion,newcastle-united,30468.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2017-09-24 16:00:00,brighton-amp-hove-albion,newcastle-united,30468.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2017-10-01 12:00:00,brighton-amp-hove-albion,fc-arsenal,59378.0,A,Emirates Stadium,60704,-0.108438,51.5548885
2017-10-01 12:00:00,brighton-amp-hove-albion,fc-arsenal,59378.0,A,Emirates Stadium,60704,-0.108438,51.5548885
2017-10-15 13:30:00,brighton-amp-hove-albion,fc-everton,30565.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2017-10-15 13:30:00,brighton-amp-hove-albion,fc-everton,30565.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2017-10-20 20:00:00,brighton-amp-hove-albion,west-ham-united,56977.0,A,London Stadium,62500,-0.0166037,51.5387095
2017-10-20 20:00:00,brighton-amp-hove-albion,west-ham-united,56977.0,A,London Stadium,62500,-0.0166037,51.5387095
2017-10-29 13:30:00,brighton-amp-hove-albion,fc-southampton,30564.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2017-10-29 13:30:00,brighton-amp-hove-albion,fc-southampton,30564.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2017-11-04 15:00:00,brighton-amp-hove-albion,swansea-city,20822.0,A,Swansea.com Stadium,21088,-3.9345855,51.6427499
2017-11-04 15:00:00,brighton-amp-hove-albion,swansea-city,20822.0,A,Swansea.com Stadium,21088,-3.9345855,51.6427499
2017-11-20 20:00:00,brighton-amp-hove-albion,stoke-city,29676.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2017-11-20 20:00:00,brighton-amp-hove-albion,stoke-city,29676.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2017-11-25 15:00:00,brighton-amp-hove-albion,manchester-united,75018.0,A,Old Trafford,74879,-2.2913401,53.4630589
2017-11-25 15:00:00,brighton-amp-hove-albion,manchester-united,75018.0,A,Old Trafford,74879,-2.2913401,53.4630589
2017-11-28 19:45:00,brighton-amp-hove-albion,crystal-palace,29889.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2017-11-28 19:45:00,brighton-amp-hove-albion,crystal-palace,29889.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2017-12-02 15:00:00,brighton-amp-hove-albion,fc-liverpool,30631.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2017-12-02 15:00:00,brighton-amp-hove-albion,fc-liverpool,30631.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2017-12-09 15:00:00,brighton-amp-hove-albion,huddersfield-town,24018.0,A,John Smith's Stadium,24500,-1.7682517,53.6542822
2017-12-09 15:00:00,brighton-amp-hove-albion,huddersfield-town,24018.0,A,John Smith's Stadium,24500,-1.7682517,53.6542822
2017-12-13 20:00:00,brighton-amp-hove-albion,tottenham-hotspur,46438.0,A,Wembley Stadium,90000,-0.2795188,51.5560208
2017-12-13 20:00:00,brighton-amp-hove-albion,tottenham-hotspur,46438.0,A,Wembley Stadium,90000,-0.2795188,51.5560208
2017-12-16 15:00:00,brighton-amp-hove-albion,fc-burnley,29921.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2017-12-16 15:00:00,brighton-amp-hove-albion,fc-burnley,29921.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2017-12-23 15:00:00,brighton-amp-hove-albion,fc-watford,30473.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2017-12-23 15:00:00,brighton-amp-hove-albion,fc-watford,30473.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2017-12-26 15:00:00,brighton-amp-hove-albion,fc-chelsea,41568.0,A,Stamford Bridge,40853,-0.1909565,51.481663
2017-12-26 15:00:00,brighton-amp-hove-albion,fc-chelsea,41568.0,A,Stamford Bridge,40853,-0.1909565,51.481663
2017-12-30 15:00:00,brighton-amp-hove-albion,newcastle-united,52209.0,A,St James' Park,52338,-1.621656,54.975556
2017-12-30 15:00:00,brighton-amp-hove-albion,newcastle-united,52209.0,A,St James' Park,52338,-1.621656,54.975556
2018-01-01 12:30:00,brighton-amp-hove-albion,afc-bournemouth,30152.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-01-01 12:30:00,brighton-amp-hove-albion,afc-bournemouth,30152.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-01-08 19:45:00,brighton-amp-hove-albion,crystal-palace,14507.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-01-08 19:45:00,brighton-amp-hove-albion,crystal-palace,14507.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-01-13 15:00:00,brighton-amp-hove-albion,west-bromwich-albion,25240.0,A,The Hawthorns,26850,-1.963938,52.509038
2018-01-13 15:00:00,brighton-amp-hove-albion,west-bromwich-albion,25240.0,A,The Hawthorns,26850,-1.963938,52.509038
2018-01-20 12:30:00,brighton-amp-hove-albion,fc-chelsea,30600.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-01-20 12:30:00,brighton-amp-hove-albion,fc-chelsea,30600.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-01-27 15:00:00,brighton-amp-hove-albion,fc-middlesbrough,20475.0,A,Riverside Stadium,33746,-1.21686,54.57824
2018-01-27 15:00:00,brighton-amp-hove-albion,fc-middlesbrough,20475.0,A,Riverside Stadium,33746,-1.21686,54.57824
2018-01-31 19:45:00,brighton-amp-hove-albion,fc-southampton,30034.0,A,St Mary's Stadium,32384,-1.390954,50.9058218
2018-01-31 19:45:00,brighton-amp-hove-albion,fc-southampton,30034.0,A,St Mary's Stadium,32384,-1.390954,50.9058218
2018-02-03 15:00:00,brighton-amp-hove-albion,west-ham-united,30589.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-02-03 15:00:00,brighton-amp-hove-albion,west-ham-united,30589.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-02-10 15:00:00,brighton-amp-hove-albion,stoke-city,29876.0,A,bet365 Stadium,30089,-2.17541,52.98842
2018-02-10 15:00:00,brighton-amp-hove-albion,stoke-city,29876.0,A,bet365 Stadium,30089,-2.17541,52.98842
2018-02-24 15:00:00,brighton-amp-hove-albion,swansea-city,30523.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-02-24 15:00:00,brighton-amp-hove-albion,swansea-city,30523.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-03-04 13:30:00,brighton-amp-hove-albion,fc-arsenal,30620.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-03-04 13:30:00,brighton-amp-hove-albion,fc-arsenal,30620.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-03-10 15:00:00,brighton-amp-hove-albion,fc-everton,39199.0,A,Goodison Park,39571,-2.9663193,53.438787
2018-03-10 15:00:00,brighton-amp-hove-albion,fc-everton,39199.0,A,Goodison Park,39571,-2.9663193,53.438787
2018-03-17 19:45:00,brighton-amp-hove-albion,manchester-united,74241.0,A,Old Trafford,74879,-2.2913401,53.4630589
2018-03-17 19:45:00,brighton-amp-hove-albion,manchester-united,74241.0,A,Old Trafford,74879,-2.2913401,53.4630589
2018-03-31 15:00:00,brighton-amp-hove-albion,leicester-city,30629.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-03-31 15:00:00,brighton-amp-hove-albion,leicester-city,30629.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-04-07 15:00:00,brighton-amp-hove-albion,huddersfield-town,30500.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-04-07 15:00:00,brighton-amp-hove-albion,huddersfield-town,30500.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-04-14 15:00:00,brighton-amp-hove-albion,crystal-palace,24656.0,A,Selhurst Park,26047,-0.08543,51.3983
2018-04-14 15:00:00,brighton-amp-hove-albion,crystal-palace,24656.0,A,Selhurst Park,26047,-0.08543,51.3983
2018-04-17 19:45:00,brighton-amp-hove-albion,tottenham-hotspur,30440.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-04-17 19:45:00,brighton-amp-hove-albion,tottenham-hotspur,30440.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-04-28 15:00:00,brighton-amp-hove-albion,fc-burnley,19459.0,A,Turf Moor,21994,-2.2301736,53.7890244
2018-04-28 15:00:00,brighton-amp-hove-albion,fc-burnley,19459.0,A,Turf Moor,21994,-2.2301736,53.7890244
2018-05-04 20:00:00,brighton-amp-hove-albion,manchester-united,30611.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-05-04 20:00:00,brighton-amp-hove-albion,manchester-united,30611.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-05-09 20:00:00,brighton-amp-hove-albion,manchester-city,54013.0,A,Etihad Stadium,55017,-2.2003953,53.4831381
2018-05-09 20:00:00,brighton-amp-hove-albion,manchester-city,54013.0,A,Etihad Stadium,55017,-2.2003953,53.4831381
2018-05-13 15:00:00,brighton-amp-hove-albion,fc-liverpool,50752.0,A,Anfield,54074,-2.96083,53.4308294
2018-05-13 15:00:00,brighton-amp-hove-albion,fc-liverpool,50752.0,A,Anfield,54074,-2.96083,53.4308294
2018-08-11 15:00:00,brighton-amp-hove-albion,fc-watford,20051.0,A,Vicarage Road,21577,-0.4016876,51.6499828
2018-08-11 15:00:00,brighton-amp-hove-albion,fc-watford,20051.0,A,Vicarage Road,21577,-0.4016876,51.6499828
2018-08-19 16:00:00,brighton-amp-hove-albion,manchester-united,30592.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-08-19 16:00:00,brighton-amp-hove-albion,manchester-united,30592.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-08-25 17:30:00,brighton-amp-hove-albion,fc-liverpool,53294.0,A,Anfield,54074,-2.96083,53.4308294
2018-08-25 17:30:00,brighton-amp-hove-albion,fc-liverpool,53294.0,A,Anfield,54074,-2.96083,53.4308294
2018-08-28 19:45:00,brighton-amp-hove-albion,fc-southampton,13651.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-08-28 19:45:00,brighton-amp-hove-albion,fc-southampton,13651.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-09-01 15:00:00,brighton-amp-hove-albion,fc-fulham,30526.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-09-01 15:00:00,brighton-amp-hove-albion,fc-fulham,30526.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-09-17 20:00:00,brighton-amp-hove-albion,fc-southampton,28811.0,A,St Mary's Stadium,32384,-1.390954,50.9058218
2018-09-17 20:00:00,brighton-amp-hove-albion,fc-southampton,28811.0,A,St Mary's Stadium,32384,-1.390954,50.9058218
2018-09-22 17:30:00,brighton-amp-hove-albion,tottenham-hotspur,30531.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-09-22 17:30:00,brighton-amp-hove-albion,tottenham-hotspur,30531.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-09-29 15:00:00,brighton-amp-hove-albion,manchester-city,54152.0,A,Etihad Stadium,55017,-2.2003953,53.4831381
2018-09-29 15:00:00,brighton-amp-hove-albion,manchester-city,54152.0,A,Etihad Stadium,55017,-2.2003953,53.4831381
2018-10-05 20:00:00,brighton-amp-hove-albion,west-ham-united,30544.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-10-05 20:00:00,brighton-amp-hove-albion,west-ham-united,30544.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-10-20 15:00:00,brighton-amp-hove-albion,newcastle-united,50329.0,A,St James' Park,52338,-1.621656,54.975556
2018-10-20 15:00:00,brighton-amp-hove-albion,newcastle-united,50329.0,A,St James' Park,52338,-1.621656,54.975556
2018-10-27 15:00:00,brighton-amp-hove-albion,wolverhampton-wanderers,30654.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-10-27 15:00:00,brighton-amp-hove-albion,wolverhampton-wanderers,30654.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-11-03 15:00:00,brighton-amp-hove-albion,fc-everton,38966.0,A,Goodison Park,39571,-2.9663193,53.438787
2018-11-03 15:00:00,brighton-amp-hove-albion,fc-everton,38966.0,A,Goodison Park,39571,-2.9663193,53.438787
2018-11-10 12:30:00,brighton-amp-hove-albion,cardiff-city,29402.0,A,Cardiff City Stadium,33280,-3.2030122,51.4728226
2018-11-10 12:30:00,brighton-amp-hove-albion,cardiff-city,29402.0,A,Cardiff City Stadium,33280,-3.2030122,51.4728226
2018-11-24 15:00:00,brighton-amp-hove-albion,leicester-city,30553.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-11-24 15:00:00,brighton-amp-hove-albion,leicester-city,30553.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-12-01 15:00:00,brighton-amp-hove-albion,huddersfield-town,22973.0,A,John Smith's Stadium,24500,-1.7682517,53.6542822
2018-12-01 15:00:00,brighton-amp-hove-albion,huddersfield-town,22973.0,A,John Smith's Stadium,24500,-1.7682517,53.6542822
2018-12-04 19:45:00,brighton-amp-hove-albion,crystal-palace,29663.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-12-04 19:45:00,brighton-amp-hove-albion,crystal-palace,29663.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-12-08 15:00:00,brighton-amp-hove-albion,fc-burnley,18497.0,A,Turf Moor,21994,-2.2301736,53.7890244
2018-12-08 15:00:00,brighton-amp-hove-albion,fc-burnley,18497.0,A,Turf Moor,21994,-2.2301736,53.7890244
2018-12-16 13:30:00,brighton-amp-hove-albion,fc-chelsea,30645.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-12-16 13:30:00,brighton-amp-hove-albion,fc-chelsea,30645.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-12-22 15:00:00,brighton-amp-hove-albion,afc-bournemouth,10491.0,A,Vitality Stadium,11329,-1.8382791,50.7352306
2018-12-22 15:00:00,brighton-amp-hove-albion,afc-bournemouth,10491.0,A,Vitality Stadium,11329,-1.8382791,50.7352306
2018-12-26 17:15:00,brighton-amp-hove-albion,fc-arsenal,30608.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-12-26 17:15:00,brighton-amp-hove-albion,fc-arsenal,30608.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-12-29 15:00:00,brighton-amp-hove-albion,fc-everton,30597.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2018-12-29 15:00:00,brighton-amp-hove-albion,fc-everton,30597.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-01-02 19:45:00,brighton-amp-hove-albion,west-ham-united,59870.0,A,London Stadium,62500,-0.0166037,51.5387095
2019-01-02 19:45:00,brighton-amp-hove-albion,west-ham-united,59870.0,A,London Stadium,62500,-0.0166037,51.5387095
2019-01-05 12:30:00,brighton-amp-hove-albion,afc-bournemouth,10522.0,A,Vitality Stadium,11329,-1.8382791,50.7352306
2019-01-05 12:30:00,brighton-amp-hove-albion,afc-bournemouth,10522.0,A,Vitality Stadium,11329,-1.8382791,50.7352306
2019-01-12 15:00:00,brighton-amp-hove-albion,fc-liverpool,30682.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-01-12 15:00:00,brighton-amp-hove-albion,fc-liverpool,30682.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-01-19 15:00:00,brighton-amp-hove-albion,manchester-united,74532.0,A,Old Trafford,74879,-2.2913401,53.4630589
2019-01-19 15:00:00,brighton-amp-hove-albion,manchester-united,74532.0,A,Old Trafford,74879,-2.2913401,53.4630589
2019-01-26 15:00:00,brighton-amp-hove-albion,west-bromwich-albion,20001.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-01-26 15:00:00,brighton-amp-hove-albion,west-bromwich-albion,20001.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-01-29 19:45:00,brighton-amp-hove-albion,fc-fulham,22008.0,A,Craven Cottage,22384,-0.2217799,51.4748946
2019-01-29 19:45:00,brighton-amp-hove-albion,fc-fulham,22008.0,A,Craven Cottage,22384,-0.2217799,51.4748946
2019-02-02 15:00:00,brighton-amp-hove-albion,fc-watford,30414.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-02-02 15:00:00,brighton-amp-hove-albion,fc-watford,30414.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-02-06 20:05:00,brighton-amp-hove-albion,west-bromwich-albion,8645.0,A,The Hawthorns,26850,-1.963938,52.509038
2019-02-06 20:05:00,brighton-amp-hove-albion,west-bromwich-albion,8645.0,A,The Hawthorns,26850,-1.963938,52.509038
2019-02-09 17:30:00,brighton-amp-hove-albion,fc-burnley,29323.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-02-09 17:30:00,brighton-amp-hove-albion,fc-burnley,29323.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-02-26 19:45:00,brighton-amp-hove-albion,leicester-city,30558.0,A,King Power Stadium,32273,-1.14219,52.62037
2019-02-26 19:45:00,brighton-amp-hove-albion,leicester-city,30558.0,A,King Power Stadium,32273,-1.14219,52.62037
2019-03-02 15:00:00,brighton-amp-hove-albion,huddersfield-town,30182.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-03-02 15:00:00,brighton-amp-hove-albion,huddersfield-town,30182.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-03-09 12:30:00,brighton-amp-hove-albion,crystal-palace,24972.0,A,Selhurst Park,26047,-0.08543,51.3983
2019-03-09 12:30:00,brighton-amp-hove-albion,crystal-palace,24972.0,A,Selhurst Park,26047,-0.08543,51.3983
2019-03-30 15:00:00,brighton-amp-hove-albion,fc-southampton,30636.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-03-30 15:00:00,brighton-amp-hove-albion,fc-southampton,30636.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-04-03 19:45:00,brighton-amp-hove-albion,fc-chelsea,38593.0,A,Stamford Bridge,40853,-0.1909565,51.481663
2019-04-03 19:45:00,brighton-amp-hove-albion,fc-chelsea,38593.0,A,Stamford Bridge,40853,-0.1909565,51.481663
2019-04-06 17:30:00,brighton-amp-hove-albion,manchester-city,71521.0,A,Wembley Stadium,90000,-0.2795188,51.5560208
2019-04-06 17:30:00,brighton-amp-hove-albion,manchester-city,71521.0,A,Wembley Stadium,90000,-0.2795188,51.5560208
2019-04-13 15:00:00,brighton-amp-hove-albion,afc-bournemouth,30460.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-04-13 15:00:00,brighton-amp-hove-albion,afc-bournemouth,30460.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-04-16 19:45:00,brighton-amp-hove-albion,cardiff-city,30226.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-04-16 19:45:00,brighton-amp-hove-albion,cardiff-city,30226.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-04-20 15:00:00,brighton-amp-hove-albion,wolverhampton-wanderers,31096.0,A,Molineux Stadium,32050,-2.1304288,52.5902362
2019-04-20 15:00:00,brighton-amp-hove-albion,wolverhampton-wanderers,31096.0,A,Molineux Stadium,32050,-2.1304288,52.5902362
2019-04-23 19:45:00,brighton-amp-hove-albion,tottenham-hotspur,56251.0,A,Tottenham Hotspur Stadium,62062,-0.067045,51.604652
2019-04-23 19:45:00,brighton-amp-hove-albion,tottenham-hotspur,56251.0,A,Tottenham Hotspur Stadium,62062,-0.067045,51.604652
2019-04-27 17:30:00,brighton-amp-hove-albion,newcastle-united,30587.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-04-27 17:30:00,brighton-amp-hove-albion,newcastle-united,30587.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-05-05 16:30:00,brighton-amp-hove-albion,fc-arsenal,59965.0,A,Emirates Stadium,60704,-0.108438,51.5548885
2019-05-05 16:30:00,brighton-amp-hove-albion,fc-arsenal,59965.0,A,Emirates Stadium,60704,-0.108438,51.5548885
2019-05-12 15:00:00,brighton-amp-hove-albion,manchester-city,30662.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-05-12 15:00:00,brighton-amp-hove-albion,manchester-city,30662.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-08-10 15:00:00,brighton-amp-hove-albion,fc-watford,20245.0,A,Vicarage Road,21577,-0.4016876,51.6499828
2019-08-10 15:00:00,brighton-amp-hove-albion,fc-watford,20245.0,A,Vicarage Road,21577,-0.4016876,51.6499828
2019-08-17 15:00:00,brighton-amp-hove-albion,west-ham-united,30459.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-08-17 15:00:00,brighton-amp-hove-albion,west-ham-united,30459.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-08-24 15:00:00,brighton-amp-hove-albion,fc-southampton,30019.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-08-24 15:00:00,brighton-amp-hove-albion,fc-southampton,30019.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-08-31 15:00:00,brighton-amp-hove-albion,manchester-city,54386.0,A,Etihad Stadium,55017,-2.2003953,53.4831381
2019-08-31 15:00:00,brighton-amp-hove-albion,manchester-city,54386.0,A,Etihad Stadium,55017,-2.2003953,53.4831381
2019-09-14 15:00:00,brighton-amp-hove-albion,fc-burnley,29398.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-09-14 15:00:00,brighton-amp-hove-albion,fc-burnley,29398.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-09-21 17:30:00,brighton-amp-hove-albion,newcastle-united,43316.0,A,St James' Park,52338,-1.621656,54.975556
2019-09-21 17:30:00,brighton-amp-hove-albion,newcastle-united,43316.0,A,St James' Park,52338,-1.621656,54.975556
2019-09-25 19:45:00,brighton-amp-hove-albion,aston-villa,14982.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-09-25 19:45:00,brighton-amp-hove-albion,aston-villa,14982.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-09-28 15:00:00,brighton-amp-hove-albion,fc-chelsea,40683.0,A,Stamford Bridge,40853,-0.1909565,51.481663
2019-09-28 15:00:00,brighton-amp-hove-albion,fc-chelsea,40683.0,A,Stamford Bridge,40853,-0.1909565,51.481663
2019-10-05 12:30:00,brighton-amp-hove-albion,tottenham-hotspur,30610.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-10-05 12:30:00,brighton-amp-hove-albion,tottenham-hotspur,30610.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-10-19 15:00:00,brighton-amp-hove-albion,aston-villa,41826.0,A,Villa Park,42682,-1.8847828,52.5091117
2019-10-19 15:00:00,brighton-amp-hove-albion,aston-villa,41826.0,A,Villa Park,42682,-1.8847828,52.5091117
2019-10-26 15:00:00,brighton-amp-hove-albion,fc-everton,30529.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-10-26 15:00:00,brighton-amp-hove-albion,fc-everton,30529.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-11-02 15:00:00,brighton-amp-hove-albion,norwich-city,30539.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-11-02 15:00:00,brighton-amp-hove-albion,norwich-city,30539.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-11-10 14:00:00,brighton-amp-hove-albion,manchester-united,73556.0,A,Old Trafford,74879,-2.2913401,53.4630589
2019-11-10 14:00:00,brighton-amp-hove-albion,manchester-united,73556.0,A,Old Trafford,74879,-2.2913401,53.4630589
2019-11-23 15:00:00,brighton-amp-hove-albion,leicester-city,30640.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-11-23 15:00:00,brighton-amp-hove-albion,leicester-city,30640.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-11-30 15:00:00,brighton-amp-hove-albion,fc-liverpool,53319.0,A,Anfield,54074,-2.96083,53.4308294
2019-11-30 15:00:00,brighton-amp-hove-albion,fc-liverpool,53319.0,A,Anfield,54074,-2.96083,53.4308294
2019-12-05 20:15:00,brighton-amp-hove-albion,fc-arsenal,60164.0,A,Emirates Stadium,60704,-0.108438,51.5548885
2019-12-05 20:15:00,brighton-amp-hove-albion,fc-arsenal,60164.0,A,Emirates Stadium,60704,-0.108438,51.5548885
2019-12-08 16:30:00,brighton-amp-hove-albion,wolverhampton-wanderers,30169.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-12-08 16:30:00,brighton-amp-hove-albion,wolverhampton-wanderers,30169.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-12-16 20:00:00,brighton-amp-hove-albion,crystal-palace,24175.0,A,Selhurst Park,26047,-0.08543,51.3983
2019-12-16 20:00:00,brighton-amp-hove-albion,crystal-palace,24175.0,A,Selhurst Park,26047,-0.08543,51.3983
2019-12-21 15:00:00,brighton-amp-hove-albion,sheffield-united,30505.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-12-21 15:00:00,brighton-amp-hove-albion,sheffield-united,30505.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-12-26 12:30:00,brighton-amp-hove-albion,tottenham-hotspur,56308.0,A,Tottenham Hotspur Stadium,62062,-0.067045,51.604652
2019-12-26 12:30:00,brighton-amp-hove-albion,tottenham-hotspur,56308.0,A,Tottenham Hotspur Stadium,62062,-0.067045,51.604652
2019-12-28 12:30:00,brighton-amp-hove-albion,afc-bournemouth,30441.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2019-12-28 12:30:00,brighton-amp-hove-albion,afc-bournemouth,30441.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2020-01-01 12:30:00,brighton-amp-hove-albion,fc-chelsea,30559.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2020-01-01 12:30:00,brighton-amp-hove-albion,fc-chelsea,30559.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
2020-01-11 15:00:00,brighton-amp-hove-albion,fc-everton,38772.0,A,Goodison Park,39571,-2.9663193,53.438787
2020-01-11 15:00:00,brighton-amp-hove-albion,fc-everton,38772.0,A,Goodison Park,39571,-2.9663193,53.438787
2020-01-18 15:00:00,brighton-amp-hove-albion,aston-villa,30551.0,H,AMEX Stadium,31800,-0.0837163,50.8615651
